"CustomerID","Recency","Frequency","Monetary"
14622,184.470833333333,21,320.58
14623,32.4194444444444,134,889.25
14624,57.4277777777778,13,225.85
14625,196.352777777778,53,899.63
14626,23.5576388888889,122,2791.27
14628,91.3763888888889,24,671.96
14629,4.29513888888889,152,959.01
14631,50.5298611111111,41,1006.98
14632,262.632638888889,8,114.56
14633,266.286805555556,20,344.9
14636,36.325,28,609.85
14638,50.5763888888889,16,443.6
14639,52.3708333333333,172,2984.49
14640,24.4534722222222,106,2125.08
14641,21.5541666666667,7,110.46
14642,58.5361111111111,2,96.12
14643,170.388194444444,31,693.81
14644,67.6458333333333,26,830.76
14645,156.614583333333,30,597.09
14646,1.49166666666667,2076,280206.02
14647,201.430555555556,30,243.22
14649,4.47916666666667,199,1417.29
14651,67.3388888888889,102,654.6
14652,77.4020833333333,29,114.18
14653,1.42708333333333,237,1947.55
14655,8.31388888888889,49,1932.23
14656,169.422916666667,80,291.05
14657,17.4673611111111,126,848.22
14658,5.35069444444444,29,247.15
14659,8.48819444444444,253,2529.93
14660,86.5180555555555,30,285.74
14661,26.50625,4,107.95
14662,28.4909722222222,168,771.17
14664,19.5423611111111,99,637.89
14665,60.6152777777778,90,1835.7
14666,24.4604166666667,14,195.25
14667,10.5208333333333,573,9241.2
14669,241.511805555556,170,1269.99
14670,280.407638888889,132,411.53
14672,234.570138888889,61,765.55
14673,3.39513888888889,74,1736.4
14675,16.4597222222222,102,604.75
14676,31.4381944444444,42,2548.24
14680,25.2923611111111,258,28754.11
14681,71.3388888888889,7,498.95
14682,187.491666666667,2,52
14684,25.51875,421,1236.28
14687,106.500694444444,15,628.38
14688,7.48194444444444,327,5630.87
14689,208.526388888889,13,112.8
14690,44.3479166666667,50,371.7
14691,30.4791666666667,71,2114.33
14692,137.369444444444,68,591.55
14693,264.465277777778,8,172.9
14696,4.42847222222222,130,2078.95
14697,218.347916666667,22,188.61
14698,1.48194444444444,210,1250.76
14699,214.379166666667,8,109.13
14700,32.3888888888889,115,2235.3
14701,10.4736111111111,335,2549.37
14702,1.18819444444444,347,3292.14
14703,14.6090277777778,22,318.17
14704,11.4645833333333,415,1546.91
14705,198.472916666667,1,179
14708,2.65208333333333,28,1126.37
14709,15.3465277777778,196,4921.04
14710,14.3798611111111,139,606.13
14711,10.3763888888889,357,2868.8
14712,29.4590277777778,25,917.07
14713,9.31527777777778,339,2666.36
14714,24.4534722222222,10,160.19
14715,24.4930555555556,71,867.38
14716,43.2715277777778,55,329.68
14719,1.47013888888889,237,1602.13
14720,5.49861111111111,37,663.81
14722,147.376388888889,29,187.92
14723,10.3590277777778,278,1158.3
14725,24.4708333333333,52,718.08
14727,274.385416666667,10,268.58
14729,373.470138888889,71,313.49
14730,1.38958333333333,501,2005.06
14731,47.3375,45,380.02
14732,8.39305555555556,147,2702.49
14733,16.3479166666667,202,9585.91
14735,3.49375,194,6065.69
14737,3.57222222222222,17,1164.55
14738,42.6277777777778,54,1314.45
14739,4.29583333333333,60,3902.28
14740,197.238194444444,89,1448.21
14741,11.6333333333333,59,1400.34
14744,16.4645833333333,26,1099.98
14745,112.579861111111,69,1220.26
14747,249.410416666667,18,328.2
14748,29.2270833333333,89,1415.75
14752,43.5034722222222,5,389.64
14753,87.3819444444444,30,563.15
14754,44.4993055555556,41,638.05
14755,9.525,235,5010.28
14756,15.2409722222222,38,738.96
14757,75.3916666666667,19,420.5
14758,144.652083333333,71,1484.06
14759,4.49791666666667,102,1625.97
14760,297.314583333333,5,89.2
14761,58.4930555555556,11,255.9
14762,263.652777777778,21,300.52
14764,46.5041666666667,6,278.3
14765,29.1715277777778,39,254.11
14766,8.32986111111111,135,2473.37
14768,17.4625,5,192.6
14769,2.56666666666667,1090,10674.75
14770,232.402083333333,52,876.42
14772,112.372222222222,9,139.26
14775,58.35625,60,1011.9
14776,51.3513888888889,117,2538.3
14778,127.359027777778,35,730.86
14779,280.470833333333,41,386.15
14780,54.4680555555556,27,447.68
14782,319.533333333333,6,200.1
14784,26.4375,15,289.99
14785,10.44375,3,77.4
14788,7.2875,30,679.44
14789,28.6256944444444,6,197.64
14790,16.6055555555556,46,745.06
14792,63.6118055555556,2,6.2
14793,21.3819444444444,14,228.99
14794,2.57569444444444,80,1319.91
14795,166.455555555556,6,131.45
14796,1.35347222222222,1141,8022.49
14798,52.5430555555556,12,173.74
14799,51.3222222222222,13,157.7
14800,47.4680555555556,385,4339.74
14801,61.3583333333333,59,193.14
14803,162.418055555556,44,845.55
14804,8.52777777777778,12,353.27
14805,15.3194444444444,47,554.65
14806,75.3527777777778,11,193.39
14808,39.4854166666667,235,2741.17
14810,40.5284722222222,255,2087.88
14813,369.502083333333,30,155.43
14815,36.5166666666667,53,778.5
14816,197.447222222222,4,271.85
14817,200.434027777778,63,1110.34
14818,73.5409722222222,48,657.8
14819,64.4298611111111,13,272.07
14820,21.3465277777778,29,507.29
14821,366.636805555556,2,48.8
14823,180.45,70,321.43
14824,10.4027777777778,29,1127.71
14825,3.51527777777778,121,2226.91
14828,196.572222222222,17,2139.76
14829,29.3222222222222,42,697.55
14830,53.3965277777778,40,197.13
14834,17.5625,67,1720.3
14836,10.3020833333333,6,102.45
14837,89.5430555555556,108,1649.5
14840,267.5,4,62.85
14841,53.3729166666667,138,3295.76
14842,43.4743055555556,145,2824.69
14844,63.5548611111111,130,3189.81
14847,148.547222222222,13,309.4
14849,21.5430555555556,388,7930.54
14850,311.527083333333,21,325.75
14851,23.4027777777778,28,511.35
14852,58.4444444444444,143,2836.69
14853,24.2944444444444,9,475.8
14854,78.2916666666667,127,2759.83
14855,119.415277777778,20,645.65
14856,36.3798611111111,66,1311.38
14857,59.6090277777778,60,1173.12
14859,12.5291666666667,58,1353.74
14860,19.4048611111111,11,170.32
14861,52.4625,6,125.79
14862,25.5826388888889,48,841.2
14863,29.3722222222222,11,266.76
14865,7.31597222222222,4,52.2
14866,10.5104166666667,99,14389.9
14867,185.514583333333,36,710.28
14868,3.38263888888889,144,2953.59
14869,8.475,71,725.7
14870,261.547916666667,13,327.25
14871,3.42916666666667,98,522.38
14873,210.422222222222,28,519.68
14875,107.486111111111,47,1465.32
14878,12.53125,124,1485.54
14880,77.4291666666667,47,706.19
14881,19.5375,17,255.4
14882,26.4673611111111,11,589.7
14883,18.5673611111111,53,761.59
14885,131.496527777778,15,765.32
14886,252.627777777778,18,364.8
14887,79.3527777777778,6,1862
14888,207.376388888889,20,369.2
14889,336.361805555556,10,135.9
14890,253.502083333333,7,125.65
14891,148.244444444444,33,554.38
14893,9.47847222222222,73,1237.85
14894,85.4229166666667,23,655.75
14895,7.60902777777778,498,11138.71
14896,204.569444444444,43,468.77
14897,7.56111111111111,55,1366.38
14898,23.3791666666667,116,1303.52
14901,11.2854166666667,96,1421.29
14902,25.5597222222222,20,332.66
14903,21.3284722222222,355,2810.63
14904,2.46180555555556,69,1025.44
14905,157.471527777778,17,616.15
14907,3.40694444444444,165,3501.1
14908,74.4611111111111,9,277.8
14910,2.57916666666667,30,434.35
14911,1.3375,5675,143825.06
14912,16.6111111111111,27,867.85
14913,35.6465277777778,87,1227.43
14915,91.4347222222222,12,307.48
14916,70.6111111111111,77,1268.98
14918,115.506944444444,45,1610.15
14920,212.561111111111,57,977.77
14921,30.4465277777778,78,1316.07
14923,50.50625,44,749.1
14924,245.607638888889,10,310.05
14929,32.2770833333333,11,223.88
14930,108.561805555556,128,2372.86
14931,4.57013888888889,41,1257.68
14932,365.508333333333,17,363.53
14934,81.5763888888889,87,1890.94
14935,297.386111111111,10,1784.71
14936,33.5625,364,8137.02
14937,56.4798611111111,34,1621.88
14944,29.6180555555556,170,5900.25
14946,14.4354166666667,3,100.9
14947,72.3416666666667,14,290.82
14948,23.2805555555556,63,1101.97
14950,19.425,19,371.2
14951,79.3645833333333,20,311.69
14952,59.5604166666667,138,8099.49
14953,25.3756944444444,55,289.82
14954,12.3958333333333,85,336.17
14957,253.250694444444,12,58.49
14958,147.402777777778,42,499.68
14959,64.2340277777778,59,695.42
14960,8.4625,27,221.27
14961,10.5958333333333,312,7044.68
14962,270.595833333333,5,126.7
14963,9.48888888888889,198,1487.8
14964,247.407638888889,13,206.21
14965,96.4444444444444,83,599
14966,14.4861111111111,38,191.32
14967,49.5375,6,463.8
14968,30.4180555555556,37,147.59
14970,68.4277777777778,34,1592.06
14971,35.2868055555556,160,1116.57
14972,128.379166666667,18,114.77
14973,107.339583333333,32,1314.45
14974,37.4576388888889,21,114.39
14975,57.4111111111111,11,279.94
14976,57.3076388888889,72,790.86
14978,72.4534722222222,216,1931.42
14981,246.427083333333,8,102.12
14984,19.3972222222222,41,213.27
14985,198.396527777778,87,296.75
14987,15.5840277777778,4,326.4
14988,211.496527777778,40,334.54
14995,38.5145833333333,61,233.23
14997,46.4388888888889,26,546.2
14998,170.270833333333,75,429.87
15000,47.5125,77,490.52
15002,115.552777777778,115,1641.76
15004,147.413194444444,158,1246.32
15005,15.4826388888889,1119,6316.57
15006,51.3694444444444,144,502.09
15007,159.333333333333,12,156.91
15009,12.4340277777778,182,1261.78
15010,35.4708333333333,20,308.94
15012,53.4847222222222,128,423.04
15014,43.1618055555556,35,260.17
15016,172.495833333333,20,170.04
15017,33.5604166666667,20,125.58
15018,38.4673611111111,31,496.21
15019,266.475694444444,70,266
15021,8.50486111111111,472,1914.82
15022,11.4756944444444,135,905.04
15023,3.27569444444444,562,6802.76
15024,9.49583333333333,155,1661.33
15025,33.3611111111111,72,377.01
15026,80.4222222222222,61,469
15027,30.5722222222222,35,1066.15
15028,8.4125,48,627.13
15030,71.5486111111111,7,518.28
15031,4.40347222222222,111,668.14
15032,256.372916666667,52,4959.1
15033,4.47222222222222,510,2586.67
15034,15.4923611111111,394,4308.61
15035,89.5361111111111,27,252.73
15036,72.3458333333333,127,465.55
15038,58.51875,130,705.49
15039,9.52013888888889,1502,19914.44
15041,170.322222222222,67,180.35
15042,199.315972222222,5,135.93
15043,31.3986111111111,3,537
15044,19.4444444444444,453,7700.23
15045,151.51875,12,735.66
15046,9.34027777777778,206,5213.77
15047,269.549305555556,22,343.62
15048,65.3784722222222,97,384.05
15049,273.490972222222,3,121.17
15050,25.3215277777778,78,1782.09
15051,23.3486111111111,143,1391.61
15052,319.338888888889,30,215.78
15053,4.49444444444444,71,697.79
15054,12.3736111111111,114,302.1
15057,275.363194444444,25,1489.5
15058,25.3770833333333,276,2124.99
15059,40.5173611111111,237,1337.72
15060,8.42569444444444,121,303.09
15061,3.49583333333333,403,54534.14
15062,71.2979166666667,57,987.86
15063,213.440972222222,5,370.8
15065,37.59375,155,3158.13
15066,53.4409722222222,42,893.59
15067,78.4444444444444,82,1744.76
15068,46.3840277777778,104,553.36
15069,179.405555555556,70,1109.53
15070,372.525694444444,1,106.2
15071,93.5118055555556,26,982.07
15073,9.55277777777778,54,1043.41
15074,105.385416666667,42,748.87
15075,77.48125,27,773.03
15076,172.650694444444,49,880.85
15078,7.34652777777778,440,9743.11
15079,212.46875,47,895.61
15081,22.2861111111111,33,504.8
15083,256.4875,5,88.2
15087,281.559722222222,15,306.94
15088,21.4486111111111,57,1160.07
15089,10.3118055555556,145,2420.84
15090,308.414583333333,23,381.32
15091,67.4673611111111,30,480.71
15092,215.409722222222,26,457.81
15093,18.4520833333333,108,4597.02
15095,103.499305555556,47,1370.6
15096,42.5645833333333,11,219.39
15097,4.41458333333333,25,248.08
15098,182.352083333333,3,39916.5
15099,84.4493055555556,23,410.48
15100,333.559027777778,3,876
15101,8.57083333333333,8,317.53
15103,31.3798611111111,35,703.36
15104,196.479861111111,69,1027.44
15105,18.2958333333333,101,2298.93
15106,17.6138888888889,100,1422.52
15107,311.384722222222,16,319.5
15108,141.566666666667,60,1300.25
15109,245.584722222222,28,484.95
15110,23.5305555555556,35,996.1
15111,29.2930555555556,84,1567.48
15113,9.65069444444444,100,3609.33
15114,30.3715277777778,197,2760.56
15115,18.3756944444444,21,340.11
15116,17.4826388888889,45,1352.75
15117,14.6583333333333,79,1551.78
15118,134.379166666667,1,244.8
15119,245.619444444444,14,266.4
15120,133.591666666667,21,358.82
15121,50.38125,28,457.72
15122,114.3,82,1633.78
15123,7.45,106,2199.31
15124,22.5770833333333,15,184.19
15125,25.41875,127,11528.48
15127,65.5625,16,406.53
15128,60.4208333333333,102,1471
15129,50.3888888888889,84,3447.4
15130,169.572916666667,22,330.11
15132,18.2847222222222,52,977.93
15133,127.552777777778,29,982.42
15134,14.6284722222222,73,1387.99
15135,239.197222222222,9,139.05
15136,2.48194444444444,68,1286.7
15139,239.514583333333,13,178.96
15140,52.4118055555556,80,2354.25
15142,46.4645833333333,26,498.74
15143,225.497916666667,14,259.45
15144,8.36666666666667,217,6580.44
15145,4.27708333333333,67,1194.73
15146,164.49375,91,1327.16
15147,240.335416666667,28,623.5
15148,10.6520833333333,20,301.29
15149,133.543055555556,23,520.8
15150,17.4638888888889,343,5314.47
15152,9.47777777777778,271,4745.69
15153,31.2854166666667,22,329.25
15154,75.3298611111111,85,296.42
15156,1.23472222222222,55,961.49
15157,3.52222222222222,125,1936.07
15158,45.4215277777778,7,401.4
15159,1.49652777777778,710,18641.01
15160,357.40625,4,158.16
15163,18.4513888888889,29,304.47
15164,68.4965277777778,103,843.05
15165,373.414583333333,27,487.75
15167,320.471527777778,41,163
15168,25.5236111111111,5,106.56
15171,331.35,5,1289.5
15172,8.50625,110,1624.05
15174,322.620833333333,11,135.75
15175,71.5201388888889,23,224.14
15178,260.366666666667,3,40.5
15179,18.4631944444444,93,2206.95
15180,367.377083333333,6,87.5
15181,66.4180555555556,16,689.48
15182,154.432638888889,29,622.85
15184,29.4298611111111,63,406.76
15185,70.4125,21,310.62
15186,14.3763888888889,19,411.41
15187,1.50277777777778,91,4777.18
15189,1.44305555555556,212,16225.39
15192,119.513194444444,51,1044.32
15193,60.6506944444444,19,499.32
15194,3.36805555555556,310,7616.53
15195,2.48611111111111,1,3861
15197,10.5833333333333,32,1079.61
15198,92.3875,10,193.64
15199,59.3666666666667,13,1268.7
15201,87.3798611111111,69,1236.54
15203,25.6555555555556,142,1827.8
15204,357.424305555556,9,316.58
15205,85.1833333333333,37,653.24
15206,10.4298611111111,9,420.3
15208,1.275,42,870.12
15210,225.325694444444,20,331.18
15211,60.4368055555556,52,894.41
15212,241.427083333333,5,101.8
15213,318.485416666667,24,328.35
15214,1.49513888888889,110,1661.44
15215,46.5131944444444,35,734.94
15216,87.5131944444445,2,96.6
15218,10.5083333333333,166,5756.89
15219,176.29375,9,305.75
15220,51.4729166666667,117,1778.96
15221,366.452777777778,5,403.25
15222,318.664583333333,5,585
15223,225.520138888889,20,755.75
15224,358.373611111111,14,322.08
15225,234.38125,23,409.4
15226,310.513194444444,8,154.41
15227,36.5006944444444,58,1219.4
15228,66.4194444444445,125,3386.71
15230,239.389583333333,23,429.6
15232,113.314583333333,31,612.06
15234,276.629861111111,14,197
15235,217.594444444444,143,2247.51
15236,298.547222222222,15,321.05
15237,1.59305555555556,99,1412.32
15238,29.3972222222222,50,1071.99
15239,10.4069444444444,49,780.59
15240,44.5902777777778,78,1706.57
15241,66.6215277777778,110,1756.44
15243,74.4083333333333,22,316.68
15244,65.4451388888889,34,631.57
15245,134.211111111111,89,2515.84
15246,238.385416666667,33,514.15
15247,122.463888888889,6,356
15249,31.5104166666667,350,6688.46
15251,9.37361111111111,111,10484.99
15252,36.4375,44,740.78
15253,16.3180555555556,53,918.2
15254,127.372222222222,18,300.36
15255,66.4701388888889,47,890.85
15256,148.509027777778,6,98.45
15257,283.459722222222,7,317.15
15258,168.479166666667,34,623.16
15260,100.420138888889,77,1810.77
15261,135.361111111111,19,254.82
15262,323.488888888889,10,178.95
15263,106.565277777778,12,156.51
15264,64.4243055555555,23,393.74
15265,151.384722222222,82,1506.12
15266,338.430555555556,6,119.3
15267,22.3340277777778,11,1717.36
15269,23.6027777777778,2,408.8
15270,15.6083333333333,41,2379.49
15271,7.40902777777778,274,2507.07
15272,57.4590277777778,63,721.94
15274,4.29375,47,716.57
15275,37.5277777777778,41,615.14
15276,66.30625,52,135.31
15277,46.5777777777778,12,255.9
15279,354.55,19,290.51
15280,172.281944444444,16,113.12
15281,58.6180555555556,139,2332.15
15286,49.5361111111111,3,240.55
15287,22.3513888888889,20,486.69
15288,43.2930555555556,88,2306.52
15289,29.4243055555556,58,939.78
15290,4.51458333333333,204,7943.22
15291,25.5402777777778,103,4668.3
15292,201.375,25,180.94
15296,50.5090277777778,194,3672.86
15297,10.3111111111111,39,641.94
15298,2.27986111111111,192,4799.9
15299,67.4034722222222,7,4507.01
15300,64.2861111111111,28,496.44
15301,50.5854166666667,243,5070.35
15303,290.417361111111,31,574.02
15304,60.5673611111111,23,694.4
15306,64.4611111111111,58,1174.35
15307,95.5152777777778,12,205.3
15308,274.452777777778,19,310.47
15311,0.5,2379,60767.9
15312,75.4513888888889,47,924.85
15313,110.331944444444,1,52
15314,199.389583333333,24,327.97
15315,64.4645833333333,37,570.5
15316,326.518055555556,1,165
15318,3.52083333333333,33,312.62
15319,283.466666666667,16,204.5
15320,44.4395833333333,36,267.13
15321,70.5972222222222,95,2748.31
15322,85.6013888888889,42,679.68
15325,103.503472222222,49,162.29
15326,333.515277777778,29,311.71
15327,52.5034722222222,10,208.75
15329,39.35,57,1049.7
15330,32.2569444444444,13,714.96
15332,366.386805555556,35,1661.06
15333,208.439583333333,16,1028.56
15334,156.526388888889,99,351.67
15335,53.4652777777778,36,173.97
15339,66.4645833333333,86,574.07
15341,80.5972222222222,17,2020.52
15342,129.570138888889,24,406.09
15343,87.4201388888889,21,364.5
15344,0.552083333333333,26,563.94
15345,45.5222222222222,20,393.54
15346,332.529166666667,17,252.42
15347,366.357638888889,5,201.6
15348,72.4465277777778,9,158.04
15349,158.329166666667,72,473.81
15350,373.435416666667,5,115.65
15351,12.4638888888889,225,1960.11
15353,254.489583333333,63,777.02
15355,29.4277777777778,14,277.05
15356,31.4506944444444,519,2766.5
15358,4.62222222222222,551,8347.2
15360,39.6006944444444,13,427.93
15361,361.588888888889,7,418.92
15363,372.480555555556,16,326
15364,95.5930555555556,29,913.19
15365,25.6465277777778,114,2314.32
15366,75.3743055555556,44,602.51
15367,57.4076388888889,95,1877.59
15368,21.3875,4,446.94
15370,40.5430555555556,94,2386.05
15372,137.30625,27,2007.4
15373,8.37152777777778,132,2415.91
15374,128.584027777778,3,168
15376,40.3722222222222,117,1233.36
15379,169.449305555556,194,3703.29
15380,8.49097222222222,36,1690.26
15381,213.503472222222,8,596.85
15382,14.5430555555556,302,5955.71
15384,169.54375,41,642.41
15385,40.3673611111111,12,316.88
15386,186.425694444444,31,394.14
15388,270.421527777778,10,140.54
15389,172.320833333333,1,500
15392,4.54097222222222,84,1535.53
15393,16.3,12,231.86
15394,9.50763888888889,85,2183.54
15395,325.472222222222,7,107.45
15396,112.544444444444,14,288.18
15397,289.607638888889,6,94
15398,16.3006944444444,73,1345.53
15399,1.45555555555556,50,815.77
15400,92.41875,12,716.2
15402,148.488194444444,42,626.77
15405,189.386111111111,8,349.1
15406,31.4430555555556,53,510.71
15407,33.5034722222222,153,1056.44
15408,264.373611111111,34,267.18
15410,84.3840277777778,122,3450.84
15411,26.3618055555556,99,1358.88
15412,171.358333333333,10,190.53
15414,9.59027777777778,39,774.9
15415,313.407638888889,48,572.81
15416,64.5986111111111,192,3984.32
15417,85.3569444444445,28,508.8
15419,24.6090277777778,8,135.86
15421,58.6111111111111,53,950.36
15422,323.321527777778,6,97.7
15423,38.4159722222222,2,43.5
15424,254.456944444444,17,383.34
15426,19.35,292,1447.39
15427,33.3965277777778,306,1483.14
15428,15.2958333333333,6,93.78
15429,26.4805555555556,82,397.35
15432,23.3125,10,171.19
15433,213.552083333333,41,533.3
15434,8.43541666666667,55,1041.48
15435,22.30625,29,149.29
15436,12.3298611111111,329,1122.53
15437,262.450694444444,45,200.16
15438,131.403472222222,25,156.58
15440,54.4888888888889,62,383.68
15442,248.483333333333,2,594
15443,1.55555555555556,382,3236.91
15444,9.26597222222222,219,1418.26
15445,264.370833333333,5,113.5
15447,330.523611111111,9,155.17
15448,312.554166666667,28,494.64
15449,26.3736111111111,60,974.52
15450,30.2840277777778,30,429.84
15452,29.4909722222222,58,538.73
15453,1.54236111111111,286,1388.37
15454,362.402083333333,25,179.1
15456,283.422916666667,60,447.22
15457,262.353472222222,58,237.07
15458,25.4527777777778,7,161.64
15460,354.327777777778,58,216.76
15462,94.4506944444445,11,234.6
15463,29.4604166666667,7,126.14
15464,338.336111111111,157,1048.85
15465,19.5756944444444,97,7354.62
15466,85.4111111111111,57,334.53
15467,9.40486111111111,52,524.88
15468,51.4243055555556,24,467.51
15469,50.31875,24,538.55
15471,2.40833333333333,77,469.48
15472,113.363194444444,76,371.56
15473,14.3645833333333,11,1771.2
15475,77.3611111111111,29,454.11
15478,40.4034722222222,46,1441.42
15480,116.394444444444,45,905.5
15482,15.5513888888889,98,11054.96
15483,161.453472222222,88,233.81
15484,1.37291666666667,188,3594.31
15485,30.3951388888889,86,2575
15488,92.5756944444445,2,91.32
15489,22.6298611111111,50,1134.28
15491,95.3361111111111,154,3100.09
15492,28.3798611111111,35,659.46
15493,32.4972222222222,297,2001.8
15494,21.38125,125,1299.23
15497,17.50625,15,1262.2
15498,2.46666666666667,512,13316.4
15500,8.42569444444444,68,1131.56
15502,15.4666666666667,213,10384.93
15503,362.54375,70,147.09
15504,81.4270833333333,13,52.83
15505,52.6694444444444,97,3610.96
15506,22.4923611111111,164,979.26
15507,171.528472222222,46,492.36
15508,189.345138888889,92,1000.27
15510,330.493055555556,1,250
15511,11.5951388888889,160,909.23
15512,155.569444444444,7,121
15513,33.3916666666667,308,14758.22
15514,12.3888888888889,178,4139.46
15516,44.5479166666667,15,62.43
15517,233.415277777778,27,267.03
15518,64.4548611111111,214,1942.45
15520,1.54305555555556,18,343.5
15521,40.4291666666667,185,3000.2
15522,32.5236111111111,57,398.84
15523,84.3131944444444,10,412.01
15524,24.49375,1,440
15525,2.38680555555556,178,825.92
15526,33.3722222222222,4,148.44
15527,18.4881944444444,163,2429.78
15528,254.323611111111,26,229.33
15529,22.5215277777778,672,3995.23
15530,21.4826388888889,108,1502.35
15531,8.22013888888889,228,2007.44
15532,25.38125,256,1580.93
15533,19.3506944444444,83,807.57
15535,173.331944444444,75,536.4
15537,163.451388888889,24,110.92
15539,7.43333333333333,41,538.46
15540,11.4229166666667,15,213.3
15541,114.376388888889,29,85.13
15543,288.356944444444,28,127.86
15544,9.30347222222222,259,3546.71
15545,54.4416666666667,81,292.72
15547,7.46388888888889,702,4954.84
15549,77.3180555555556,115,1693.26
15550,4.34861111111111,61,575.63
15551,36.4743055555556,29,436.06
15552,217.384027777778,17,90.12
15553,60.4152777777778,56,437.23
15554,277.625,14,217.2
15555,12.3201388888889,899,4805.17
15556,24.3277777777778,31,279.77
15557,28.4680555555556,20,473.65
15561,11.5368055555556,27,800.59
15562,351.586805555556,1,134.55
15563,22.3819444444444,113,1400.44
15565,50.39375,8,173.16
15567,18.55,7,186.01
15568,2.52291666666667,53,758.29
15569,103.572916666667,31,1375.71
15570,7.38402777777778,323,4165.52
15571,11.5819444444444,57,650.43
15572,4.57708333333333,215,2552.86
15573,31.5152777777778,104,607.45
15574,177.499305555556,168,702.25
15576,37.4979166666667,45,940.67
15577,151.289583333333,39,258.88
15578,162.45625,13,127.1
15579,68.46875,51,348.6
15581,120.598611111111,149,3679.97
15582,24.5868055555556,44,682.91
15584,23.5451388888889,123,725.11
15585,176.640277777778,31,455.3
15587,50.4326388888889,9,913.68
15589,255.5875,29,478.53
15592,46.6256944444444,24,388.58
15593,70.5097222222222,5,199.8
15594,15.6298611111111,103,1771.78
15596,100.545138888889,77,1406.59
15597,35.4402777777778,22,324.57
15598,53.3305555555556,14,240.68
15599,26.5111111111111,52,761.74
15601,11.3645833333333,410,6776.56
15602,8.40694444444444,46,1297.87
15603,78.5805555555555,2,48.48
15604,52.3840277777778,17,216.39
15605,36.4048611111111,67,1198.23
15606,61.3423611111111,77,2920.16
15607,336.469444444444,13,104.76
15608,28.4444444444444,60,1093.68
15609,184.458333333333,16,298.48
15610,51.5583333333333,6,112.46
15611,9.475,43,1591.45
15612,36.3805555555556,6,195.15
15615,10.3875,423,10399.74
15618,32.6430555555556,45,776.851
15619,10.6569444444444,3,336.4
15620,56.4715277777778,100,1553.18
15621,4.41597222222222,16,1293.03
15622,43.3027777777778,185,3709.56
15623,141.273611111111,19,301.03
15624,116.515277777778,34,588.13
15625,103.56875,64,1534.26
15626,74.58125,49,675.8
15628,4.56666666666667,155,2870.24
15630,45.35,60,1186.35
15632,15.5895833333333,167,3285.31
15634,17.3138888888889,15,243.55
15636,89.5298611111111,25,724.76
15637,52.6472222222222,15,223.36
15639,134.395833333333,25,425.32
15640,4.39236111111111,484,12515.66
15641,105.413888888889,119,1887.2
15643,191.681944444444,33,664
15644,166.379166666667,238,813
15645,18.5034722222222,52,612.01
15646,157.588194444444,35,447.64
15648,204.338194444444,25,657.35
15649,336.434722222222,2,816
15651,36.6381944444444,32,646.3
15652,91.4013888888889,21,337.74
15653,92.5493055555555,6,877.44
15654,9.45277777777778,21,922.53
15655,243.357638888889,34,560.67
15656,45.3777777777778,47,748.5
15657,22.4868055555556,1,30
15658,190.359722222222,48,1024.1
15659,43.6090277777778,11,306.45
15660,25.2930555555556,90,1600.86
15661,317.419444444444,5,309.8
15663,106.340277777778,9,138.14
15664,50.54375,17,386.43
15665,168.377083333333,116,2242.01
15667,39.5444444444444,13,301.32
15668,217.55625,1,76.32
15669,40.33125,33,684.34
15670,296.548611111111,12,173.05
15671,18.4701388888889,78,2657.13
15673,88.325,155,2881.02
15674,73.3631944444444,114,2446.6
15675,81.425,21,323.69
15676,18.4722222222222,202,3435.76
15677,49.35,33,657.23
15678,52.6076388888889,12,352.7
15679,24.3201388888889,110,781.28
15680,9.42638888888889,78,1333.68
15681,25.3125,53,1426.16
15683,117.461111111111,10,193.75
15687,8.64375,166,2993.1
15689,119.599305555556,9,254.1
15690,4.33402777777778,19,239.76
15691,252.365972222222,2,136.8
15692,28.4083333333333,12,191.04
15694,0.594444444444444,78,6479.4
15695,266.644444444444,22,409.98
15696,33.4152777777778,171,2736.46
15699,17.6486111111111,18,309.65
15700,172.296527777778,86,696.68
15701,2.38958333333333,237,1542.14
15703,264.547916666667,5,211.5
15704,140.434027777778,117,2293.62
15705,201.349305555556,6,143.1
15706,63.5770833333333,55,1060.56
15707,35.3923611111111,214,945.58
15708,40.5458333333333,288,3364.24
15709,283.556944444444,6,133.25
15712,9.41041666666667,53,1072.36
15713,143.434722222222,19,356.7
15714,11.5236111111111,35,330.88
15716,145.500694444444,118,1118.81
15717,234.44375,7,150.3
15719,32.4798611111111,937,5045.61
15720,24.3833333333333,128,598.73
15721,11.4902777777778,91,507.08
15722,35.5118055555556,69,2222.56
15723,364.533333333333,41,203.1
15724,201.388888888889,11,218.25
15725,15.38125,32,415.25
15727,16.475,302,5178.96
15729,212.475,5,85
15730,65.4784722222222,70,1120.88
15732,212.4,14,294.12
15733,282.621527777778,10,162.3
15734,114.548611111111,26,1339.45
15737,14.5270833333333,72,1205.12
15738,18.6486111111111,173,4812.42
15739,66.4291666666667,8,449.12
15740,49.3965277777778,9,154.88
15743,16.2784722222222,88,784.46
15744,77.5888888888889,3,34.8
15745,19.4270833333333,62,1094.59
15746,134.360416666667,28,196.88
15747,12.4819444444444,93,974.04
15748,40.4645833333333,21,149.31
15749,235.444444444444,10,44534.3
15750,2.47638888888889,293,2465.48
15752,39.5159722222222,411,2637.38
15753,304.471527777778,1,79.2
15754,51.3888888888889,28,458.57
15755,10.3770833333333,141,2364.25
15756,61.4375,192,532.96
